time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,9.719846966561912,14.474035122969003,16.429326282764556,1.001259509435755,5.9368130293509065,0.0,7.080416088671685,11.903284193396548,-1.6476075788888493,0.338481656746081,0.00010986407629767422,0.0,442.74981061932897,440.66926963333685,442.7527938133623,440.17667940515753
3.960000000000003,10.582000001952936,15.931587256735117,16.191252843835137,1.0399769316713297,5.9383992214236,0.0,7.285435591807909,12.383792067079083,-2.324830672376561,0.29785488382061653,0.0300729866769608,0.0,445.22941676603114,446.4540821790507,446.9709026820916,445.4171419055621
4.080000000000001,11.467834982663001,17.445608849740616,15.87093167652492,1.0728171274815432,5.943146915986086,0.0,7.474895267380047,12.844183450836022,-3.0167735480426168,0.232965119302027,0.05204080703804512,0.0,448.17029355141017,449.06345948874514,450.1825364491354,447.6218676717916
4.199999999999998,12.373019943617196,19.00757925230958,15.463984189245807,1.1005795427033984,5.949753939735327,0.0,7.608971578935677,13.184844090638387,-3.7653794740248094,0.22908093850278327,0.05919471041196415,0.0,432.33087810684185,432.63446104916943,431.01179807623333,430.90263565150076
4.319999999999996,13.297252893112448,20.619121069484798,14.972437856102918,1.1227453542069146,5.95546671533641,0.0,7.790978040794384,13.666833022883425,-4.428195950212986,0.09110444319436081,0.02997052545271521,0.0,464.24569991158694,463.09838042473706,466.55365853751374,461.16137777815567
4.439999999999993,14.23781184212569,22.27457817804336,14.396052906994584,1.1351798558700974,5.95852229324392,0.0,7.884020538315945,13.921607665149551,-5.173808967925764,0.11974866379688454,0.018952211763227814,0.0,429.52781672562,429.0601894784186,426.5243278950781,427.7562977438776
4.559999999999991,15.187836805783837,23.956058771221713,13.730107470728557,1.1493905918334493,5.96166494279084,0.0,7.949119493199616,14.101503805757545,-5.920536314502005,0.11655317502029626,0.03584166762536729,0.0,415.6654783107652,416.40558354640785,417.02642369665745,416.90035291860767
4.679999999999988,16.148379292687654,25.666687942989398,12.979929921498062,1.16452415718725,5.96587665148677,0.0,8.05781309690095,14.404182370452649,-6.579592093677626,0.13865609986825245,0.03405095409542029,0.0,443.1532415312993,443.0801203495283,441.9079175333157,442.83303877345924
4.799999999999986,17.123378247413065,27.418044752579437,12.154272838056471,1.183831631017389,5.969957909075529,0.0,8.18892248885085,14.777636253047435,-7.180726332710682,0.18791133073476626,0.03395382461916791,0.0,461.9731181557542,461.96970650225455,460.24479129785914,462.2142746128291
4.919999999999983,18.112604443443747,29.21060117738398,11.256260407399658,1.2059116831052998,5.973475318277092,0.0,8.29506953927327,15.09107411925435,-7.78589579121779,0.1783912970505491,0.02260017987133026,0.0,459.0013236901919,458.55052383891336,459.73227466932775,459.3862969686896
5.0399999999999805,19.114196511906126,31.040316888960035,10.286608636542343,1.2273810615196048,5.978456479275625,0.0,8.39484266415945,15.396651173991293,-8.374632576319566,0.1796349997055305,0.06497699706592608,0.0,464.3088634195616,465.970197316616,465.838461837579,465.9163973111055
